"","title","contents"
"20","덴마크서 비행기 내리는 부인 손 잡는 젤렌스키","  볼로디미르 젤렌스키 우크라이나 대통령이 20일(현지시간) 덴마크 보옌스에 있는 스크리드스트럽 공군 기지에 도착해 비행기서 내리는 부인 올레나 젤렌스카 여사의 손을 잡아 주고 있다. 2023.8.21 ⓒ AFP=뉴스1 "
"21","美 “덴마크·네덜란드, 우크라에 F16 전투기 제공 승인”","  이 매체에 따르면, 미국은 덴마크와 네덜란드가 F-16 전투기 전달 승인을 요청할 경우 이를 신속히 승인하겠다는 확답을 각국에 전했다. 토니 블링컨 미국 국무부 장관은 각국의 확답 요청에 서한을 보내 “F-16 전투기... "
"22","회담하는 젤렌스키와 프레데릭센 덴마크 총리","  볼로디미르 젤렌스키 우크라이나 대통령이 20일(현지시간) 덴마크 보옌스에 있는 스크리드스트럽 공군 기지에 도착해 메테 프레데릭센 총리와 회담을 하고 있다. 2023.8.21 ⓒ AFP=뉴스1 "
"23","젤렌스키, 네덜란드·덴마크 찾아 F16機 확약받았다","  네덜란드와 덴마크로부터 F16 전투기 지원 약속을 받아 냈다. 러시아에 당한 전략적 열세를 만회하는 데 긴요한 최첨단 전투기를 우크라이나에 제공하겠다고 약속한 것은 두 나라가 처음이다. 네덜란드와 덴마크 정부는... "
"24","위고비, 오젬픽 비만치료제 불티…덴마크 경제 승승장구","  있는 덴마크가 무역 흑자를 거두고 있는 것으로 나타났다. 21일(현지시간) CNN에 따르면 미국을 비롯한 시장에서 위고비(Wegovy) 판매가 최근 몇 달 동안 급증하면서 제조사인 노보 노디스크가 상반기 490억 덴마크크로네(약... "
"25","우크라이나 드디어 F-16 갖는다… 네덜란드·덴마크 ‘확약’","  네덜란드와 덴마크가 우크라이나에 미국제 전투기 ‘F-16’을 지원하기로 했다고 20일(현지시간) AP통신 등이... 젤렌스키 대통령은 이후 곧장 덴마크로 향해 보옌스 스크리드스트럽 공군기지에서 메테 프레데릭센... "
"26","'맨유 팬들 소리 질러!' 1200억 야심작 '덴마크 홀란드', 드디어 데뷔전 성사...","  2003년생 덴마크 출신 스트라이커 회이룬은 자국 명문 코펜하겐에서 성장해 프로에 데뷔했다. 이후... 회이룬은 'TV2 스포르트'를 통해 '내 목표는 덴마크 국가대표와 맨유에서 뛰는 것이다'라고 적힌 메시지를 보여줬다... "
"27","덴마크 1부리그 조규성, 허벅지 통증으로 전반 19분 교체","  덴마크 1부리그 미트윌란에서 활약 중인 조규성. 사진=미트윌란 구단 SNS 덴마크 1부리그 미트윌란에서 좋은 모습을 보이던 국가대표 공격수 조규성이 뜻하지 않은 부상으로 일찍 교체됐다. 조규성은 21일(한국시간)... "
"28","경남도지사, 덴마크 시보그(Seaborg) 대표 면담","  개발사인 덴마크의 나비드 사만다리(Navid Samandari) 시보그(Seaborg) 기업 대표를 접견했다. (사진제공/경남도)... 개발사인 덴마크의 나비드 사만다리(Navid Samandari) 시보그(Seaborg) 기업 대표를 접견했다. 이날 면담에는... "
"29","덴마크 홀란드! 실력 좀 보자...26일 노팅엄전 출전 예상→맨유의 야심찬 영입...","  주인공은 '덴마크 홀란드'라고 불리는 회이룬. 영국 매체 '데일리 메일'은 ""보도에 따르면, 회이룬은 이번 주말 맨유 소속으로 데뷔전을 치를 예정이다""라고 보도했다. 회이룬은 이번 여름 많은 기대를 받고 올드... "
"30","동원F&B-블렌트 MOU 체결하고 '덴마크' 제품 후원","  브랜드 '덴마크' 유제품을 제공할 예정이다. 앞서 지난 8월 5일과 12일에 개최된 한강 나이트워크와 '부산 나이트워크'에 각각 참여해 유산균 음료 신제품 '덴마크 테이크 얼라이브 제로 톡'과 프리미엄 컵커피 '덴마크... "
"31","HMM, 글로벌 ESG평가서 덴마크 머스크 제치고 1위","  산업·기업별 중대 ESG 이슈 등을 평가하는 방식으로, 리스크 점수가 낮을수록 좋다. 세계 2위 해운사인 덴마크의 머스크가 17.4점을 받아 HMM 다음으로 좋은 평가를 받았다. "
"32","코로나19 또 걱정되는 변이…미·영·덴마크 등지 동시다발","  WHO는 현재까지 이스라엘과 덴마크, 미국에서 BA.2.86 감염이 보고됐다고 밝혔으나, 실제로는 이 밖의 여러 국가에서도 알려지지 않은 감염 사례가 있을 것으로 보인다. 실제, 영국 보건안전청(UKHSA)은 이날 자국에서 첫... "
"33","휴젤 덴마크와 헝가리 진출, 유럽 시장 확대 가속화","  춘천 메디컬 에스테틱 전문 기업 휴젤(주)은 최근 덴마크와 헝가리에 진출 하는 등 유럽 시장 확대를 가속화 하고 있다고 16일 밝혔다. 앞서 휴젤은 HA 필러를 독일과 영국 프랑스 이탈리아 스페인 등에 공급, 유럽에서... "
"34","한국 팬, 덴마크서 인종차별 피해→미트윌란 ""피해자에 사과, '눈 찢은' 현지...","  조규성을 보기 위해 덴마크까지 찾아간 대한민국 축구팬이 인종차별을 당하자 미트윌란이 곧바로 조치를... 미트윌란은 지난 18일 덴마크 헤르닝에 위치한 MCH 아레나에서 키프로스 클럽 AC오모니아와 2023/24시즌 UEFA... "
"35","베이징 찾은 덴마크 외교와 악수하는 왕원타오 상무","  왕원타오 중국 상무부장이 17일(현지시간) 베이징을 방문한 라스 뢰케 라스무센 덴마크 외교장관과 악수를 하고 있다. 2023.8.18 ⓒ AFP=뉴스1 "
"36","“마약조직 내쫓자” 떨쳐 일어난 덴마크 주민들","  코펜하겐 히피족 예술 자치구 크리스티아니아 ‘마약과의 전쟁’ 히피들의 공동체로 유명한 덴마크의 한... WSJ는 “최근 몇 년간 마약 조직은 북유럽의 대표 관광 명소이자 덴마크 관용의 상징을 손상시켰다”고 전했다.... "
"37","프레데릭센 덴마크 총리 반갑게 맞는 숄츠 獨 총리","  올라프 숄츠 독일 총리가 17일(현지시간) 베를린 총리 관저에 도착한 메테 프레데릭센 덴마크 총리와 반갑게 악수를 하고 있다. 2023.8.18 ⓒ AFP=뉴스1 "
"38","덴마크 의회서 연설하는 젤렌스키 우크라 대통령","  (현지시간) 덴마크 코펜하겐의 크리스티안스보르 궁전 안에 있는 의회에서 의원들을 상대로 연설하고 있다. 전날 보옌스 스크리드스트럽 공군기지를 방문한 젤렌스키 대통령은 덴마크 정부로부터 총 19대의 F-16... "
"39","""덴마크 왜 가?""…조규성, 유럽 첫 골→8G 514분 4골+미트윌란 중심+동료 빅리...","  ""덴마크 왜 가냐""는 비판의 목소리가 싹 사라졌다. 조규성이 덴마크는 물론 유럽 무대에서도 골 맛을 보며 자신에 대한 우려의 목소리를 스스로 지웠다. 게다가 동료 선수들이 연달아 빅리그에 진출하면서 '덴마크는... "
"40","전반 20분 만에… 덴마크서 승승장구하던 조규성, 걱정스러운 소식 전해졌다","  조규성은 21일(이하 한국 시각) 덴마크 헤닝 MCH아레나에서 열린 2023~2024시즌 정규리그 5라운드 브륀비와의 홈 경기에서 최전방 공격수로 선발 출전했다. 경기장을 누비던 그는 전반 20분쯤 갑자기 오른쪽 허벅지에... "
"41","경상남도-덴마크 시보그사 '해상 부유식 CMSR 설비 개발' 논의","  오늘(22일) 경상남도가 세계적인 소형 용융염 원자로, CMSR 개발사인 시보그사(Seaborg)와 만났습니다. 박완수 경남도지사는 이날 오전 경남도청 접견실에서 나비드 사만다리(Navid Samandari) 시보그사 대표와 강신영... "
"42","“미국, 덴마크·네덜란드 보유 F-16 우크라이나 이전 승인”","  미국 정부가 덴마크와 네덜란드가 보유한 F-16 전투기의 우크라이나 이전을 승인한 것으로 알려졌습니다.미... 대로 덴마크와 네덜란드가 보유한 F-16 전투기를 우크라이나에 보내는 것을 승인했다고 보도했습니다.이... "
"43","클루커스, 덴마크 타임익스텐더와 제휴...데이터 관리 자동화 역량 강화","  데이터 및 인공지능 기반 클라우드 컨설팅 및 매니지먼트 전문 기업 클루커스는 덴마크 데이터 관리 및 자동화 솔루션 기업인 '타임엑스텐더'(TimeXtender)와 제휴를 맺었다고 22일 밝혔다. 이번 파트너십으로 클루커스는... "
"44","네덜란드-덴마크, F-16 전투기 우크라이나 지원 확약...러시아 달 탐사선 루나...","  기자) 네덜란드와 덴마크가 우크라이나에 대한 F-16 전투기 제공을 공식 발표했고, 이에 러시아는 전투기... 네덜란드와 덴마크가 20일 우크라이나에 대한 F-16 전투기 제공을 공식 발표했습니다. 이날 발표는 볼로디미르... "
"45","HMM, 글로벌 ESG 평가서 해운사 1위…""덴마크 머스크도 제쳤다""","  HMM은 글로벌 ESG 평가기관인 '서스테이널리틱스'로부터 리스크 점수 15.4점을 받아 글로벌 선사 중 가장 우수한 성적을 받았다고 17일 밝혔다. 서스테이널리틱스는 공개된 기업 정보를 바탕으로 기업의 리스크... "
"46","알카에다, ‘쿠란 소각’ 덴마크·스웨덴에 “복수하라” 테러 촉구","  2001년 미국 9·11 테러를 일으킨 테러 조직 알카에다가 덴마크와 스웨덴에 대한 테러 공격을 시행할 것을 지지... 벌어진 덴마크와 스웨덴에 대해 무슬림들이 복수할 것을 촉구하는 내용을 발표했다. 3쪽 분량의 이 성명에는... "
"47","덴마크·노르웨이 잼버리 대원, 하이커그라운드 방문...'K-팝 댄스 클래스' 인...","  9일 한국관광공사는 덴마크, 노르웨이 잼버리 참가자 90명이 하이커 그라운드'를 방문해 한국문화를 체험하는 시간을 가졌다고 밝혔다. 이날 참가자들은 도슨트 투어에 참여해 한류와 한국관광의 매력을 체험하는 시간을... "
"48","조규성 보러 간 한국인 유튜버 향해 '인종차별'한 덴마크인들 (+영상)","  = 축구선수 조규성의 경기를 직관하기 위해 덴마크를 찾은 한국인 유튜버가 인종차별을 당했다. 지난 19일... 이때 옆테이블에 있던 덴마크인이 영상 촬영 중인 부오나세바를 바라보더니 돌연 손가락 욕을 날렸다.그는... "
"49","휴젤 HA 필러, 덴마크·헝가리 진출… 유럽 진입 속도전","  뉴데일리 김선 기자 = 휴젤은 HA 필러가 최근 독일·영국·스페인에서 공급이 확대되고 덴마크·헝가리에 새롭게 진출하는 등 유럽 시장 확대를 가속화하고 있다고 16일 밝혔다. 휴젤의 HA 필러(레볼렉스)는 현재... "
"50","덴마크 외무장관 ""쿠란 소각 막을 법적 방법 찾겠다""","  스웨덴 총리 ""현 상황 위험…법적 상황 분석"" 최윤정 특파원 = 덴마크 정부는 다른 나라 대사관 앞에서 쿠란을 소각하는 시위를 막을 법적 방법을 찾을 것이라고 라스 뢰케 라스무센 덴마크 외교장관이 30일(현지시간)... "
"51","덴마크 “러시아 폭격기 2대 접근 차단”","  덴마크공군이 러시아폭격기2대의접근을차단했다고네덜란드가14일밝혔습니다.네덜란드국방부는 이날 오전... 밝히고,덴마크 공군이 러시아 폭격기의 비행을 저지했다고 밝혔습니다.... "
"52","조규성, 덴마크 프로축구 리그 3경기 연속 득점포","  덴마크 프로축구에서 활약하는 국가대표 공격수 조규성이 개막 후 리그 3경기 연속 골을 터뜨렸다. 조규성의 소속팀 미트윌란은 7일(한국시간) 덴마크 링비 슈타디온에서 열린 2023-2024시즌 덴마크 프로축구... "
"53","54분 뛰고 PK 실축…조규성, 덴마크 리그 '4G 연속골' 좌절→교체 후 라커룸 ...","  미트윌란은 13일(한국시간) 덴마크 바일레에 위치한 바일레 스타디움에서 열린 바일레 BK와의 2023/24시즌 덴마크 수페르리가 4라운드 원정 경기에서 수적 열세에도 불구하고 2-1 승리를 거뒀다. 승점 3점을 추가한... "
"54","'쿠란 소각' 보복 우려에…스웨덴 이어 덴마크도 국경통제 강화","  앓는 덴마크가 내주부터 국경 통제를 강화할 방침이라고 4일(현지시간) AFP 통신 등 외신이 전했다. 덴마크 법무부는 전날 오후 홈페이지에 올린 성명에서 ""당국은 안보상 이유로 한시적으로 덴마크 국경에서 경찰의 활동을... "
"55","광주시, 덴마크 친환경 자원회수시설 찾아 벤치마킹","  유럽을 방문 중인 강기정 시장 등 광주시대표단이 덴마크 코펜하겐의 자원회수시설인 아마게르 바케(Amager Bakke)를 둘러보고 광주지역 신규 소각장 설치사업과의 접목을 모색했다. 2일 광주시에 따르면 현지시각 지난달... "
"56","스웨덴 이어 덴마크서도 '쿠란 소각' 잇따라…이슬람권 반발","  정빛나 특파원 = 스웨덴에 이어 덴마크에서도 이슬람 경전인 쿠란 소각 시위가 잇따르고 있다고 로이터 통신 등 외신이 25일(현지시간) 보도했다. 보도에 따르면 이날 '덴마크 애국자'(Danske Patrioter)라는 명칭의 극우 단체... "
"57","평촌덴마크보청기 안양 , 벨톤 어치브미니 출시 특별행사","  평촌덴마크보청기 안양 – 평촌 벨톤센터에서 아주 작은 오픈형 보청기인 어치브미니 보청기 출시 특별행사를 시작한다고 한다. 덴마크 벨톤보청기에서 7월에 출시된 신제품인 '어치브 미니보청기'와 다양한 유명... "
"58","청와대 관람하는 덴마크·노르웨이 스카우트 대원들","  새만금 세계스카우트잼버리 대회에 참가한 덴마크와 노르웨이 스카우트 대원들이 9일 청와대를 관람하고 있다. (사진=문화체육관광부 제공) 2023.08.09. photo@newsis.com *재판매 및 DB 금지 공감언론 뉴시스가 독자... "
"59","대학생 공모전 ‘오티콘챌린지’ 주한 덴마크 대사관에서 최종 PT 진행","  토탈 청각 솔루션 기업 디만트코리아가 주한 덴마크 대사관에서 대학생 공모전 ‘제5회 오티콘챌린지’... 최종 PT가 마무리된 후에는 대사관 투어를 진행했으며 주한 덴마크 대사 스벤 올링과의 대화 시간도... "
"60","무더위속 덴마크 행사장 찾은 잼버리 대원들","  계속되는 전국의 폭염속 5일 휴일을 맞아 '2023 새만금 제25회 세계스카우트잼버리' 행사장을 찾은 대원들이 델타지역 덴마크 행사장 프로그램에 참여하고 있다. 이번 잼버리는 전세계 158개국 4만3천여 명 스카우트... "
"61","[속보]코로나19 돌연변이 미국 덴마크등서 출현...마스크 잘써냐 하나 긴장감...","  [속보]코로나19 돌연변이 미국 덴마크등서 출현...마스크 잘써냐 하나 긴장감 고조 CBC뉴스ㅣCBCNEWS "
"62","국립중앙박물관 찾은 덴마크 스카우트 대원들","  = 2023 새만금 세계스카우트잼버리에 참가한 덴마크 스카우트 대원들이 9일 오후 서울 용산구 국립중앙박물관을 찾아 경천사 10층석탑을 살펴보고 있다. 2023.8.9/뉴스1 "
"63","하이커그라운드 찾은 덴마크·노르웨이 스카우트 대원들","  새만금 세계스카우트잼버리 대회에 참가한 덴마크와 노르웨이 스카우트 대원들이 9일 문화체육관광부와 한국관광공사가 운영 중인 서울 중구 하이커그라운드를 방문해 기념촬영을 하고 있다. (사진... "
"64","'개막전 벤치' 토트넘 MF, 새 팀 찾았다→UCL 뛴다...""ATM 이적 근접"" 덴마크...","  덴마크 매체 엑스트라 블라데트는 지난 16일(한국시간) 호이비에르가 아틀레티코 마드리드 이적이... 덴마크 매체가 예상한 현재 아틀레티코의 최대 지불 가능 이적료는 2억 4000만크로네(약 303억원)다. 호이비에르는... "
"65","도자기 체험하는 세계스카우트잼버리대회 덴마크·노르웨이 대원들","  새만금 세계스카우트잼버리 대회에 참가한 덴마크와 노르웨이 스카우트 대원들이 9일 서울 용산구 국립중앙박물관을 방문해 도자기 만들기 체험을 하고 있다. 2023.8.9 [문화체육관광부 제공. 재판매 및 DB 금지] "
"66","격하게 아끼니 천천히 돌아오라는 맨유…'덴마크 홀란드'에게 지극 정성, 9월...","  이적료, 7,200만 파운드(약 1,241억 원)를 아란타에 안기고 맨체스터 유나이티드에 온 '덴마크 홀란드... 덴마크 국가대표로 지난 3월, 6월 치른 2024 유럽축구선수권대회(유로 2024) 예선 4경기에서는 핀란드, 카자흐스탄... "
"67","국립중앙박물관 방문한 세계스카우트잼버리대회 덴마크·노르웨이 대원들","  새만금 세계스카우트잼버리 대회에 참가한 덴마크와 노르웨이 스카우트 대원들이 9일 서울 용산구 국립중앙박물관을 관람하고 있다. 2023.8.9 [문화체육관광부 제공. 재판매 및 DB 금지] "
"68","덴마크, 노르웨이 잼버리 참가자,하이커에서 다채로운 한국문화 경험","  9일 덴마크, 노르웨이 잼버리 참가자 90명은 공사가 전 세계 관광객들을 위해 마련한 K-콘텐츠 놀이터 '하이커 그라운드' 도슨트 투어에 참여해 한류와 한국관광의 매력을 체험하는 시간을 보냈다. 특히 한류의 전 세계적인... "
"69","조규성, 덴마크 리그에서 3경기 연속골…미트윌란은 대패","  국가대표 공격수 조규성(미트윌란)이 덴마크 리그에서 3경기 연속 득점포를 가동했다. 조규성은 6일(이하 한국시간) 덴마크 링뷔의 링뷔 스타디움에서 열린 링뷔와의 2023-24시즌 덴마크 수페르리가 3라운드에서 1골을... "
"70","조규성의 덴마크 드림…유럽 빅리그 진출도 꿈 아니다","  조규성은 지난 7일(한국시간) 덴마크 리빙 슈타디온에서 열린 2023~2023시즌 덴마크 프로축구 수페르리가 3라운드 링비와의 원정경기에 후반 36분 교체로 나와 0-4로 끌려가던 후반 추가시간 만회골을 터트렸다. 헨리크... "
"71","스웨덴·덴마크 '코란 소각 시위' 치안 악화","  스웨덴과 덴마크에선 코란을 불태우는 시위가 벌어지면서 우려가 커지고 있다고요? [사무관] 네, 최근 스웨덴과 덴마크에서 이슬람 경전인 코란을 불태우는 시위가 잇따라 발생하고 있습니다. 스웨덴 스톡홀름에선 이라크... "
"72","프리미엄 분유를 평정한 청정지역 덴마크산 ‘루비락 골든그램3’…뭐가 다르...","  소중한 내 아이의 작은 신호조차 알아차리지 못해 속이 상했던 경험이 한 번씩 있었던 엄마들에게 덴마크... 으뜸 덴마크산이다. 글로벌 유가공식품 제조사인 알라푸드 암바아린코의 ISO 14001:2015와 FSSC22000가 인증된... "
"73","케이팝 즐기는 덴마크 스카우트","  등의 이유로 조기 철수한 2023 새만금 세계스카우트잼버리 대원 5만명이 전국으로 흩어져 K-컬처를 경험한다. 9일 서울 종로구 하이커그라운드를 찾은 세계 스카우트 잼버리 덴마크 대표단이 케이팝 체험을 하고 있다. "
"74","조규성, 덴마크 수페르리가 7월 이달의 팀에 선정","  덴마크 프로축구 수페르리가에 진출한 조규성(미트윌란)이 7월 '이달의 팀(베스트11)'에 선정되며 유럽 무대 연착륙에 성공했다. 조규성은 6일(한국시간) 수페르리가 사무국이 발표한 2023~2024시즌 리그 7월 이달의 팀에... "
"75","덴마크·헝가리·독일서…홀란 잡으러 왔다","  비교되며 ‘덴마크 홀란’이라 불리는 최전방 공격수다. 금발에 큰 키(1m91㎝), 100m를 11초대에 주파하는 빠른 발, 마무리 능력까지 홀란과 흡사하다는 평가다. 지난 시즌 세리에A에서 9골을 터뜨렸고, 덴마크... "
"76","[주가동향] 덴마크 비만치료제 연구 결과 발표에 한미약품·펩트론 등 장 초반...","  덴마크 제약사 노보 노디스크의 자사 비만치료제 '위고비'가 심혈관 질환에 효과가 있다는 연구 결과 발표 소식에 국내 비만치료제 관련 종목인 한미약품·펩트론 등이 장 초반 강세다. 9일 오전 10시 13분 현재... "
"77","‘PK 실축+첫 경고까지’ 조규성, 덴마크 진출 최악의 경기…조기 교체에 곧바...","  덴마크 리그 4경기 연속골에 실패한 조규성. 출처 | 미트윌란 구단 홈페이지 출처 | 미트윌란 구단 SNS 축구국가대표 스트라이커 조규성(미트윌란)이 페널티킥(PK)을 실축하고 첫 옐로카드를 받는 등 덴마크 수페르리가... "
"78","‘4경기 연속골 정조준!’ 조규성, 덴마크 수페르리가 바일레 BK전 선발 출격...","  미트윌란이 13일 오후 9시(이하 한국시간) 덴마크 바일레 스타디움에서 바일레 BK와 2023-24 덴마크 수페르리가 4라운드를 치른다. 조규성은 최전방 공격수로 선발 출격한다. 현재 덴마크 리그 3경기에서 모두 골을... "
"79","'개최국' 호주, 덴마크 2대 0 꺾고 여자월드컵 8강 진출","  여자월드컵 개최국 호주가 덴마크를 2대 0으로 꺾고 8강에 진출했습니다. 역습의 진수를 보여주며 승부를 갈랐네요. "
"80","“유사시 참전해 돕겠다” 덴마크 뜻 17번 거부한 文정부","  “한반도에 문제가 생기면 참전도 불사하며 힘을 보태겠습니다.” 덴마크는 2020년 초 문재인 정부에 ‘유엔사 전력 제공국’에 참여하길 바란다는 뜻을 전했다. 73년 전 덴마크는 6·25가 터지자 전쟁터에 의료진 630명을... "
"81","인허가에 발목 잡힌 해상풍력, 덴마크처럼 정부 주도로 입지 찾아야 [기후의 ...","  '해상풍력 강국' 덴마크가 그러하듯 계획입지제도를 도입해 인허가 기간과 절차를 줄여주는 것이다. 먼저... 대표적인 국가가 덴마크다. 덴마크는 1991년 세계 최초의 해상풍력 발전단지 건설 뒤 해상풍력 강국으로... "
"82","美, 덴마크·네덜란드의 F16 전투기 제공 승인...가동 미지수 속 반쪽 전략? ...","  미국이 덴마크와 네덜란드에서 우크라이나로 F-16 전투기를 보내는 것을 승인했다. 17일 로이터통신이 미 정부 관리의 말을 인용해 이같이 보도했다. 미국 정부 관계자는 토니 블링컨 국무장관이 덴마크와 네덜란드 측이... "
"83","한국 사랑방 설명듣는 덴마크 스카우트","  2023 새만금 세계스카우트 잼버리 덴마크 스카우트 대원들이 9일 오후 국립중앙박물관을 찾아 K-역사 체험 프로그램에 참여하고 있다. 한옥 사랑방 문화와 건축 양식 듣는 덴마크 대원들 2023.08.09 "
"84","사우디, 덴마크 대리대사 초치…'쿠란 소각'에 항의","  이번 주 덴마크에서 반(反)이슬람 성향의 극우단체가 쿠란(이슬람교 경전)을 소각한 데 대해 사우디아라비아가 자국 주재 덴마크 임시 대리대사를 초치해 항의했다. 로이터·AFP 통신에 따르면 28일(현지시간) 사우디... "
