"","title","contents"
"1","소련 시절 잔혹한 압제 악몽 시달리는 발트해 국가들","  소련 시절 소련군 탱크에 짓밟힌 경험이 있는 에스토니아, 라트비아, 리투아니아 등 발트해 3국의 국민들은... 푸틴 “우크라에서 승리하면 이곳으로 올 것” 라트비아 수도 리가에서 만난 택시 운전사 라이비스는... "
"2","이찬원, 라트비아 시굴다 케이블카에 버럭 ‘무슨 일?’ [MK★TV컷]","  발트 3국 숨은 보석 라트비아 랜선 여행 라트비아 역사부터 이색 케이블카까지 이찬원도 깜짝 놀란 케이블카의 비밀 가수 이찬원이 시굴다 케이블카에 버럭 화를 냈다. 14일 오후 네이버TV에서는 JTBC ‘톡파원 25시’의... "
"3","농구월드컵 개막, 주목할 7가지 이슈들","  그리스는 야니스 아데토쿤보가, 리투아니아는 도만타스 사보니스가, 라트비아는 크리스탭스 포르징기스가... 특히 절대 에이스가 빠지는 그리스, 라트비아 같은 나라는 타격이 꽤 클 전망이다. 영건들을 중심으로 구성된... "
"4","라트비아, 벨라루스 국경에 병력 증파...불법이민 경계 강화","  발트3국인 라트비아는 15일(현지시간) 불법이민의 월경 시도가 급증하는 벨라루스 국경에 병력을 파견했다고 발표했다. AFP 통신 등에 따르면 라트비아 국방장관은 이날 벨라루스 국경에서 지난 24시간 동안 불법 진입... "
"5","쿠팡플레이, FIBA 농구 월드컵 독점 생중계","  그리고 27일(일) 22시 30분에는 프랑스와 라트비아(29위) 경기 역시 쿠팡플레이를 통해 시청할 수 있다.... vs 라트비아 <2023 FIBA 농구 월드컵 조편성(괄호는 세계랭킹)> A조: 이탈리아(10위), 도미니카공화국(23위)... "
"6","[WC 간략 프리뷰] ④스페인, 월드컵 2연패를 꿈꾸다(G조+H조)","  라트비아(H조) - 통산 월드컵 진출 횟수: 1회 - 역대 최고 성적: - - 2019 월드컵 성적: 진출 실패 - 로스터... 과연 라트비아에 어떤 영향을 미칠까? 로디언스 크루츠, 다비스 베르탕스 등이 버티고 있지만 포르징기스가... "
"7","美, '러 밀착' 벨라루스 여행금지국으로 지정…자국민 즉각 철수 촉구","  더힐은 벨라루스에 대한 미국의 여행 경고는 벨라루스와 국경을 맞댄 리투아니아, 라트비아, 폴란드 등 나토... 벨라루스는 동남쪽으로는 우크라이나를, 북서쪽으로는 라트비아, 리투아니아, 폴란드와 국경을 맞대고 있다.... "
"8","폴란드 등에 이어 라트비아도 벨라루스 국경 경비 강화","  러시아 동맹국인 벨라루스가 북대서양조약기구 NATO 동부전선 국가들에 난민을 계속 보내면서 폴란드와 리투아니아에 이어 라트비아도 국경 경비 강화에 나섰습니다. 라트비아 국경수비대는 현지시각 16일 발표한... "
"9","[김현국의 유라시아①] 횡단 100일, 러시아의 재발견","  2023년 8월 23일, 라트비아의 수도 리가로 달려가는 중에 자그마한 도시 ‘시굴다’에서 인터넷을 언제... 8월 23일 현재 E77번, 같은 도로를 따라 라트비아의 리가를 향해 이동하고 있는 중입니다. 라트비아의 리가나... "
"10","라트비아, 벨라루스 국경에 군·경 투입…휴가금지령까지","  라트비아가 폴란드, 리투아니아에 이어 경비를 강화하기 위해 군과 경찰을 동원하고 국경수비대 간부에겐... 16일(현지시간) 외신들에 따르면 라트비아는 벨라루스에서 난민 유입이 급증하고 있다면서 경비를 강화하기... "
"11","농구 월드컵에 불참한 포르징기스, “이렇게 아픈 적은 처음이다”","  라트비아에 도움이 되지 못한 것은 아쉽다. 하지만 새롭게 이적한 보스턴에는 피해를 주고 싶지 않다. 빠르게 복귀할 것이다”라며 몸 상태도 함께 전했다. 한편, 포르징기스가 뛰지 않은 라트비아는 캐나다, 레바논... "
"12","라트비아의 첫 월드컵, 포르징기스는 결국 불참","  라트비아가 꿈에 그리던 첫 월드컵에 나서지만, 크리스탑스 포르징기스(보스턴)는 자리를 비운다. ‘ESPN’... FIBA 랭킹 29위 라트비아는 1991년 소비에트 연방으로부터 독립한 이후 첫 월드컵 진출에 성공했다. 유럽... "
"13","우크라군, 마리우폴 100km 거리까지 전진…리투아니아도 국경 일부 폐쇄","  폴란드에 이어 리투아니아가 국경을 일부 폐쇄하기로 했고 라트비아도 국경 경비 강화에 나섰습니다.... 우선 지정학적 환경이 더욱 위협적으로 변했습니다.""] 라트비아는 최근 크게 늘어난 불법 월경이 사회 불안을... "
"14","폴란드·벨라루스 접경지 긴장 고조… 동유럽 확전되나","  3국(라트비아·리투아니아·에스토니아)은 병력을 증파하고 부분적 국경 폐쇄를 단행했다. 안제이 두다... 벨라루스와 국경을 맞댄 리투아니아와 라트비아도 같은 상황이다. 리투아니아는 지난 4일 “벨라루스 쪽 국경... "
"15","폴란드, 벨라루스 국경에 병력 1000여명 추가 파견","  폴란드와 마찬가지로 EU 회원국이며 벨라루스와 국경을 맞댄 라트비아도 경계 수위를 올리고 있다. tvp월드 등에 따르면 에드가스 린케비치 라트비아 대통령은 8일 벨라루스, 러시아와의 국경을 방문했다. 린케비치... "
"16","이찬원, 낭떠러지에 깜짝 놀랐또('톡파원')","  보석 라트비아, 비현실적인 풍경을 가진 노르웨이 스타방에르 랜선 여행이 신선한 즐거움을 안겼다. 이날... 라트비아에서는 역사와 함께하는 랜선 여행이 몰입을 더했다. ‘톡’파원은 러시아 제국으로부터 되찾은... "
"17","러시아 맥주시장, 중저가 브랜드 중심으로 새로운 경쟁구도 형성","  5 라트비아 6,220 23,880 283.9 3,770 28,800 663.9 리투아니아 66,510 46,930 -29.4 21,030 22,850 체코 42,910 27,880 -35 12... 중국, 라트비아, 독일, 체코의 맥주들이 그 빈자리를 대신하고 있다. 특히 중국과 라트비아의 경우... "
"18","라트비아, 포르징기스 부상 부인 … 월드컵 출전 예정","  라트비아가 정상 전력으로 2023 농구 월드컵을 겨냥한다. 『RealGM.com』에 따르면, 라트비아의 크리스탑스 포르징기스(포워드-센터, 221cm, 109kg)가 다치지 않았다고 전했다. 라트비아농구협회는 포르징기스의 부상 소식을... "
"19","이찬원, 낭떠러지 절벽·케이블카 번지점프에 '깜짝'","  보석 라트비아, 비현실적인 풍경을 가진 노르웨이 스타방에르 랜선 여행이 방송됐다. 이날 방송에서... 또 라트비아 '톡(TALK)'파원은 러시아 제국으로부터 되찾은 자유를 상징하는 자유기념비, 전례 없던 역사적 사건... "
"20","유니콘 포르징기스, 월드컵 불참하나... '첫 출전' 라트비아 먹구름 끼었다","  함부르크 아벤트블라트의 루퍼트 파빅 기자는 10일(이하 한국시간) 라트비아 국가대표팀의 크리스탑스 포르징기스가 월드컵에 나서지 못할 수도 있다는 우려가 커지고 있다고 보도했다. 라트비아는 유럽 예선을 통과하며... "
"21","폴란드 총리 ""바그너 용병들 우리 국경 근처로 이동…침투 우려""","  ""용병 100여명 이동…발트-나토 잇는 요충지 수바우키 인근"" 폴란드·리투아니아·라트비아, 위험 상황 발생... 바그너 그룹의 움직임이 심상치 않자 벨라루스와 국경을 맞댄 폴란드, 리투아니아, 라트비아는 최악의 경우... "
"22","폴란드, 바그너그룹 위협 대비 벨라루스 국경 폐쇄 검토…리투아니아·라트비...","  마리우시 카민스키 폴란드 내무장관은 벨라루스와 국경을 모두 폐쇄할 것이냐는 질문에 ""리투아니아와 라트비아와 협의 중인데, 바그너그룹이 북대서양조약기구(NATO·나토)와 유럽연합(EU) 국경에서 심각한 일을 벌인다면... "
"23","‘월드컵 불참’ 족저근막염 입은 포르징기스, 캠프 합류는 문제 없어","  유럽 예선에서 평균 25.5점 14리바운드 3블록슛으로 활약하며 라트비아의 첫 월드컵 출전을 이끌었으며... 한편, 라트비아 남자농구 국가대표팀은 첫 월드컵 진출이라는 경사를 맞이했지만, 포르징기스가 이탈해 전력... "
"24","발트 3국 ""2025년 2월까지 러 전력망 끊겠다"" 선언","  에스토니아와 라트비아, 리투아니아 등 발트 3국 총리는 3일(현지시간) 러시아와 연결된 전력망을 2025년... 옛 소련 시절부터 작동해 온 전력망 브렐은 벨라루스와 러시아, 에스토니아, 라트비아, 리투아니아 등 5국... "
"25","폴란드 “바그너용병 100명, 국경 근처로 이동”","  3국(라트비아 리투아니아 에스토니아)과 다른 유럽연합(EU) 국가를 잇는 유일한 육상 통로다. 러시아가... 리투아니아 라트비아와 함께 벨라루스 방면 국경 폐쇄를 검토하고 있다. 마리우시 카민스키 폴란드 내무장관은... "
"26","벨라루스 인접국 안보 불안 커져 ""바그너 도발 늘어나…위협적""","  벨라루스와 국경을 맞댄 폴란드, 리투아니아, 라트비아가 러시아 무장 반란 사태 이후 벨라루스로 거점을... '나토의 아킬레스건'으로 불리기도 하는 수바우키 회랑은 발트 3국(리투아니아·라트비아·에스토니아)과 나토... "
"27","한국도자재단, 오는 10월 라트비아에서 '2023 한국 현대도예 순회전' 개최","  한국도자재단은 오는 10월 북유럽에 위치한 발트 3국 라트비아에서 2023 한국 현대도예 순회전 '자가처방_한국도예'가 열린다. 한국도자재단 경기도자미술관과 라트비아 현대도자센터는 지난 6월 30일 라트비아 내 ‘2023... "
"28","한국 도예 올 가을 라트비아 물들인다","  기호일보 - 아침을 여는 신문, KIHOILBO 한국도자재단 경기도자미술관이 10월 라트비아에서 현대도예 순회전 '자가처방'을 연다. 사진은 윤정훈 작가 작품. 오는 10월 북유럽에 위치한 발트 3국 라트비아에서 2023 한국... "
"29","라트비아, 월드컵 예비 명단 구성 ... 포르징기스 포함","  라트비아가 2023 농구 월드컵을 겨냥하고 있다. 『FIBA.com』에 따르면, 라트비아가 오는 농구 월드컵에 나설 예비 명단을 발표했다고 전했다. 이번 예비 명단에 눈에 띄는 이는 단연 크리스탑스 포르징기스(보스턴)다.... "
"30","[지구촌톡톡] 진짜보다 더 진짜같이! 수사슴 울음 성대모사 대회 外","  북유럽 라트비아에서는 수사슴의 울음 소리를 따라 하는 대회가 열렸습니다. 진짜 수사슴보다 더 진짜 같은 울음소리를 내기 위해 최선을 다한 참가자들을 지구촌화제에서 만나보시죠. ▶ 라트비아에서 수사슴 울음... "
"31","꿈에 그리던 라트비아의 첫 월드컵, 포르징기스 “장관 이룰 것”","  라트비아가 첫 월드컵을 앞두고 있다. NBA 스타 크리스탑스 포르징기스도 기대감을 숨기지 않았다. 라트비아농구협회는 27일(한국시간) 2023 FIBA(국제농구연맹) 남자농구 월드컵 예비명단 24인을 발표했다. 최근 보스턴... "
"32","2023 한국 현대도예 순회전 '자가처방_한국도예' 라트비아서 개최","  라트비아 국립 리가 장식예술·디자인박물관(Museum of Decorative Arts and Design) 전경 한국도자재단은 올 10월 라트비아에서 2023 한국 현대도예 순회전 '자가처방_한국도예(Self Medication_Korean Ceramic Art)'을... "
"33","“바이든 죽어라” 우크라 어린이들 ‘反美’ 세뇌교육 (WSJ)","  리투아니아, 라트비아 등 벨라루스 인접 국가들이 국경 보안을 강화한 가운데 나왔다. 앞서 리투아니아는 지난주 벨라루스 국경 검문소 6곳 중 2곳을 폐쇄했고 폴란드와 라트비아도 각각 검문소 1곳, 2곳만 개방해둔... "
"34","SK에코플랜트 협력사 美 블룸에너지, 獨연료전지 시장 첫 진출","  블룸에너지는 최근 이탈리아 완성차기업 페라리(Ferrari), 영국 석유기업 페렌코(Perenco), 라트비아 에너지서비스기업 일루지(Elugie) 등과 SOFC 공급 계약을 체결하며 유럽 에너지 시장에서 입지를 공고히 하고... "
"35","2023 농구월드컵, 어떻게 열리나","  H조에서는 캐나다, 라트비아, 레바논, 프랑스가 경쟁을 벌일 예정이다. F조와 더불어 가장 경쟁이 심할... 라트비아는 에이스 크리스탭스 포르징기스가 족저근막염으로 불참이 결정되면서 아쉬움이 커졌다. 현실적으로 조... "
"36","라트비아 해변, 하수처리장 유출로 폐쇄","  라트비아 해변(위 사진은 기사 내용과 무관함). 사진제공/AFP통신 라트비아 서부 하수처리장에서 발생한 사고로 처리되지 않은 폐기물이 발트해로 대량 유출됐다고 AFP통신이 24일(현지시간) 보도했다. 이에 현지... "
"37","한국·라트비아, '제약·바이오' 협력 속도","  Indriksone) 라트비아 경제부 장관이 지난 13일 서울 서초구 엘타워 별관에서 열린 이종호 과학기술정보통신부 장관과의 면담에서 발언하고 있다. 사진=과학기술정보통신부 정부가 라트비아와 제약·바이오 분야에서... "
"38","유정복 시장, 유럽의 관문도시 라트비아와 전략산업 공유","  유럽의 관문도시 라트비아 공화국 기업사절단이 인천과의 교류협력을 희망하고 있다. 유정복 인천시장은 지난 14일 일제 인드릭소네 라트비아공화국 경제부장관과 기업사절단과 만나 인천시 전략산업에 대한 협력관계... "
"39","김동연 경기지사, 일제 인드릭소네 라트비아 경제부장관과 경제협력 업무협약...","  안드릭소네 라트비아 경제부장관이 MOU 체결식후 악수를 하고 있다. [사진=경기도] ""경기도 '글로벌 네트워크... Indriksone) 라트비아 경제부장관과 경제협력 업무협약을 체결했다. 김 지사는 ""일제 인드릭소네 경제부장관... "
"40","한·라트비아, 교역·투자·산업 협력 방안 논의","  우리나라와 라트비아가 바이오 분야를 비롯해 전반적인 교역·투자·산업 협력 강화 방안을 모색키로 ?다. 라트비아는 발트 3국 중 유일하게 우리 대사관이 개설된 국가다. 삼성전자, LG전자 등이 라트비아에 진출해 있다.... "
"41","발트3국으로 경제영토 넓히는 김동연, 라트비아와 경제협력 약속","  도청 방문한 라트비아 경제부 장관과 대표단 접견... 스타트업 시장 진출 등 업무협약 체결 ▲ 김동연 경기도지사가 13일 오전 경기도청 상황실에서 일제 안드릭소네 라트비아 경제부 장관과 경제협력 업무협약(MOU) 체결... "
"42","이종호 장관, 일제 인드릭소네 라트비아 경제부 장관 면담","  Indriksone) 라트비아 경제부 장관과 만나 양국의 연구개발(R&D) 투자 전략과 양자 기술 협력방안에 대해... 양측은 '대한민국 양자과학기술 비전', '라트비아 양자 전략' 등 각 국의 양자 기술 육성정책을 공유했다. 이종호... "
"43","라트비아·몬테네그로 “북한 핵∙미사일 도발에 깊은 우려…한일 등과 협력 ...","  회원국인 라트비아와 몬테네그로가 북한의 도발에 대한 깊은 우려를 나타냈습니다. 한국, 일본, 호주, 뉴질랜드 등과의 협력에 대한 기대도 밝혔습니다. 가 보도합니다.라트비아는... "
"44","대전하나시티즌, 라트비아 국가대표 출신 공격수 구트코프스키스 영입","  대전하나시티즌이 라트비아 국가대표 출신 공격수 블라디슬라프스 구트코프스키스를 영입하며 공격력 강화에 나섰다. 대전이 11일 영입을 발표한 구트고프스키스는 라트비아 리그의 JFK 올림프스에서 프로에... "
"45","라트비아에서 EU 첫 성소수자 대통령 나왔다","  종교적으로 보수적인 동유럽 국가 라트비아에서 나왔다는 것도 이례적인 일. 이번에 대통령에 취임한 에드가스 린케비치는 전 라트비아 외교부 장관으로 2014년 자신이 동성애자임을 트위터에서 밝힌 바 있다. 린케비치... "
"46","EU 첫 ‘커밍아웃’ 국가원수… 라트비아 대통령 취임","  동유럽 라트비아에서 나왔다. 8일(현지 시간) 영국 BBC 방송 등에 따르면 2014년 자신이 동성애자임을 트위터에서 밝힌 에드가르스 린케비치스 전 라트비아 외교장관(50·사진)이 대통령에 취임했다. 2011년부터 최장수... "
"47","‘EU 최초 동성애자 국가원수’ 라트비아 대통령 취임","  동유럽 라트비아에서 나왔다. 8일(현지 시간) 영국 BBC 방송 등에 따르면 2014년 자신이 동성애자임을 트위터에서 밝힌 에드가스 린케비치 전 라트비아 외교장관(50·사진)이 대통령에 취임했다. 2011년부터 최장수... "
"48","친우크라 라트비아 외무장관, 대통령 됐다…외무 임시 겸업","  친우크라이나 성향을 보여온 라트비아 외교장관이 대통령으로 취임했다. 8일(현지시간) 미국 AP에 따르면 에드가르스 링케비치 라트비아 대통령이 이날 수도 리가에 자리한 의회에서 공식 취임했다. 1991년 소련으로부터... "
"49","대전하나시티즌, 라트비아 올해의 선수 FW '구텍' 영입","  대전하나시티즌이 라트비아 국가대표 공격수 '구텍'을 영입하며 여름 이적시장 보강에 박차를 가했습니다. 1995년생 28살의 나이로, 187cm, 87kg의 건장한 체격을 가진 구텍은 라트비아 국가대표로 43경기 11득점을... "
